time,cwnd_mss
45.257,11.66
45.257,11.66
45.257,11.66
45.257,11.66
45.257,11.66
45.257,11.66
45.257,11.66
45.257,11.66
45.257,12.66
45.297,12.66
45.297,12.66
45.297,12.66
45.298,12.66
45.298,12.66
45.298,12.66
45.298,12.66
45.298,12.66
45.298,12.66
45.298,12.66
45.298,12.66
45.298,12.66
45.338,13.66
45.338,13.66
45.338,13.66
45.338,13.66
45.338,13.66
45.338,13.66
45.338,13.66
45.339,13.66
45.339,13.66
45.339,13.66
45.339,13.66
45.339,13.66
45.379,13.66
45.379,13.66
45.379,14.66
45.379,14.66
45.379,14.66
45.420,10.26
45.501,7.18
45.501,8.18
45.501,8.18
45.501,8.18
45.501,8.18
45.542,8.18
45.542,8.18
45.542,8.18
45.542,8.18
45.542,8.18
45.542,8.18
45.542,8.18
45.542,8.18
45.542,8.18
45.582,8.18
45.582,8.18
45.582,9.18
45.583,9.18
45.583,9.18
45.583,9.18
45.583,9.18
45.583,9.18
45.623,9.18
45.623,9.18
45.623,9.18
45.623,9.18
45.623,10.18
45.624,10.18
45.624,10.18
45.624,10.18
45.624,10.18
45.624,10.18
45.664,10.18
45.664,10.18
45.664,10.18
45.664,10.18
45.664,10.18
45.664,11.18
45.664,11.18
45.664,11.18
45.664,11.18
45.664,11.18
45.664,11.18
45.704,11.18
45.704,11.18
45.705,11.18
45.705,11.18
45.705,11.18
45.705,11.18
45.705,12.18
45.705,12.18
45.705,12.18
45.705,12.18
45.705,12.18
45.745,12.18
45.745,12.18
45.745,12.18
45.745,12.18
45.746,12.18
45.746,12.18
45.746,12.18
45.746,12.18
45.746,13.18
45.746,13.18
45.746,13.18
45.746,13.18
45.746,13.18
45.786,13.18
45.786,13.18
45.786,13.18
45.786,13.18
45.786,13.18
45.786,13.18
45.786,13.18
45.786,13.18
45.787,13.18
45.787,14.18
45.787,14.18
45.787,14.18
45.787,14.18
45.787,14.18
45.827,14.18
45.827,14.18
45.827,14.18
45.827,14.18
45.827,14.18
45.827,14.18
45.827,14.18
45.827,14.18
45.827,14.18
45.827,14.18
45.827,15.18
45.827,15.18
45.827,15.18
45.827,15.18
45.828,15.18
45.867,15.18
45.867,15.18
45.868,15.18
45.868,15.18
45.868,15.18
45.868,15.18
45.868,15.18
45.868,15.18
45.868,15.18
45.868,15.18
45.868,15.18
45.868,16.18
45.868,16.18
45.868,16.18
45.868,16.18
45.868,16.18
45.908,16.18
45.908,16.18
45.908,16.18
45.908,16.18
45.908,16.18
45.908,16.18
45.908,16.18
45.908,16.18
45.908,16.18
45.908,16.18
45.909,16.18
45.909,16.18
45.909,17.18
45.909,17.18
45.909,17.18
45.909,17.18
45.909,17.18
45.949,17.18
45.949,17.18
45.949,17.18
45.949,17.18
45.949,17.18
45.949,17.18
45.949,17.18
45.949,17.18
45.949,17.18
45.949,17.18
45.949,17.18
45.949,17.18
45.949,17.18
45.950,18.18
45.950,18.18
45.950,18.18
45.950,18.18
45.989,18.18
45.989,18.18
45.989,18.18
45.990,18.18
45.990,18.18
45.990,18.18
45.990,18.18
45.990,18.18
45.990,18.18
45.990,18.18
45.990,18.18
45.990,18.18
45.990,18.18
45.990,18.18
45.990,18.18
45.990,19.18
45.990,19.18
45.991,19.18
45.991,19.18
46.030,19.18
46.030,19.18
46.030,19.18
46.030,19.18
46.030,19.18
46.030,19.18
46.030,19.18
46.030,19.18
46.030,19.18
46.031,19.18
46.031,19.18
46.031,19.18
46.031,19.18
46.031,19.18
46.031,19.18
46.031,19.18
46.031,20.18
46.031,20.18
46.031,20.18
46.031,20.18
46.071,20.18
46.071,20.18
46.111,32.13
46.152,37.49
46.233,47.24
46.277,79.07
46.356,55.35
46.357,56.35
46.357,56.35
46.357,56.35
46.357,56.35
46.358,56.35
46.358,56.35
46.358,56.35
46.358,56.35
46.358,56.35
46.358,56.35
46.358,56.35
46.358,56.35
46.359,56.35
46.359,56.35
46.359,56.35
46.359,56.35
46.359,56.35
46.359,56.35
46.359,56.35
46.360,56.35
46.360,56.35
46.360,56.35
46.360,56.35
46.360,56.35
46.360,56.35
46.360,56.35
46.360,56.35
46.360,56.35
46.361,56.35
46.361,56.35
46.361,56.35
46.361,56.35
46.361,56.35
46.361,56.35
46.361,56.35
46.361,56.35
46.362,56.35
46.396,56.35
46.397,56.35
46.397,56.35
46.397,56.35
46.437,94.44
46.479,112.11
46.529,78.48
46.562,79.48
46.562,79.48
46.562,79.48
46.562,79.48
46.562,79.48
46.562,79.48
46.562,79.48
46.562,79.48
46.562,79.48
46.563,79.48
46.563,79.48
46.563,79.48
46.563,79.48
46.563,79.48
46.563,79.48
46.563,79.48
46.563,79.48
46.563,79.48
46.564,79.48
46.564,79.48
46.564,79.48
46.605,132.63
46.654,215.84
46.725,264.09
46.773,229.86
46.947,2.00
46.987,2.00
47.028,5.00
47.040,15.50
47.062,42.85
47.063,42.85
47.081,34.99
47.081,34.99
47.081,34.99
47.081,34.99
47.081,34.99
47.081,34.99
47.125,59.50
47.172,41.65
47.183,42.65
47.183,42.65
47.185,42.65
47.185,42.65
47.187,42.65
47.206,42.65
47.206,42.65
47.206,42.65
47.206,42.65
47.206,42.65
47.206,42.65
47.208,40.85
47.212,41.85
47.213,41.85
47.213,41.85
47.213,41.85
47.213,41.85
47.213,41.85
47.213,41.85
47.213,41.85
47.213,41.85
47.213,41.85
47.213,41.85
47.213,41.85
47.214,41.85
47.214,41.85
47.214,41.85
47.214,41.85
47.214,41.85
47.214,41.85
47.214,41.85
47.223,41.85
47.223,41.85
47.224,41.85
47.287,29.30
47.290,30.30
47.290,30.30
47.291,30.30
47.291,30.30
47.291,30.30
47.291,30.30
47.291,30.30
47.293,30.30
47.294,30.30
47.294,30.30
47.294,30.30
47.294,30.30
47.294,30.30
47.294,30.30
47.294,30.30
47.294,30.30
47.294,30.30
47.294,30.30
47.294,30.30
47.294,30.30
47.295,30.30
47.295,30.30
47.295,30.30
47.295,30.30
47.295,30.30
47.296,30.30
47.296,30.30
47.305,30.30
47.305,30.30
47.305,30.30
47.331,30.30
47.331,30.30
47.331,30.30
47.331,30.30
47.372,50.21
47.416,74.14
47.493,119.90
47.547,181.93
47.589,200.35
47.667,205.24
47.717,209.67
47.797,205.77
47.878,179.04
47.935,2.00
47.978,2.00
48.050,13.00
48.139,2.00
48.179,3.00
48.182,3.00
48.182,3.00
48.182,4.00
48.183,4.00
48.184,4.00
48.186,4.00
48.187,5.00
48.188,5.00
48.189,5.00
48.234,3.50
48.245,4.50
48.247,4.50
48.326,3.15
48.327,4.15
48.327,4.15
48.327,4.15
48.367,4.15
48.367,4.15
48.367,4.15
48.367,4.15
48.368,5.15
48.408,5.15
48.408,5.15
48.408,5.15
48.408,5.15
48.408,5.15
48.408,6.15
48.448,6.15
48.448,6.15
48.448,6.15
48.448,6.15
48.449,6.15
48.449,6.15
48.449,7.15
48.489,7.15
48.489,7.15
48.489,7.15
48.489,7.15
48.489,7.15
48.489,7.15
48.489,7.15
48.489,8.15
48.530,8.15
48.530,8.15
48.577,5.70
48.577,5.70
48.577,6.70
48.577,6.70
48.617,6.70
48.617,6.70
48.618,6.70
48.618,6.70
48.618,6.70
48.618,6.70
48.618,6.70
48.658,6.70
48.658,7.70
48.658,7.70
48.658,7.70
48.659,7.70
48.659,7.70
48.659,7.70
48.699,7.70
48.699,7.70
48.699,8.70
48.699,8.70
48.740,6.09
48.740,6.09
48.780,7.09
48.780,7.09
48.780,7.09
48.780,7.09
48.780,7.09
48.780,7.09
48.781,7.09
48.821,7.09
48.821,7.09
48.821,7.09
48.821,7.09
48.822,7.09
48.822,8.09
48.822,8.09
48.822,8.09
48.902,5.66
48.902,6.66
48.903,6.66
48.903,6.66
48.903,6.66
48.903,6.66
48.984,4.66
48.984,5.66
48.984,5.66
48.984,5.66
48.984,5.66
49.024,5.66
49.025,5.66
49.025,5.66
49.025,5.66
49.025,5.66
49.025,6.66
49.068,6.66
49.068,6.66
49.069,6.66
49.069,6.66
49.069,6.66
49.069,6.66
49.110,7.66
49.110,7.66
49.110,7.66
49.110,7.66
49.110,7.66
49.110,7.66
49.110,7.66
49.151,7.66
49.151,8.66
49.151,8.66
49.151,8.66
49.151,8.66
49.151,8.66
49.151,8.66
49.151,8.66
49.191,8.66
49.191,8.66
49.191,9.66
49.191,9.66
49.191,9.66
49.191,9.66
49.192,9.66
49.272,6.76
49.272,7.76
49.273,7.76
49.273,7.76
49.273,7.76
49.273,7.76
49.273,7.76
49.313,7.76
49.313,7.76
49.313,7.76
49.313,7.76
49.313,7.76
49.313,7.76
49.313,7.76
49.313,8.76
49.353,8.76
49.353,8.76
49.353,8.76
49.353,8.76
49.353,8.76
49.354,8.76
49.354,8.76
49.354,8.76
49.354,9.76
49.394,9.76
49.394,9.76
49.394,9.76
49.394,9.76
49.394,9.76
49.394,9.76
49.394,9.76
49.394,9.76
49.394,9.76
49.395,10.76
49.434,10.76
49.435,10.76
49.435,10.76
49.435,10.76
49.435,10.76
49.435,10.76
49.435,10.76
49.435,10.76
49.435,10.76
49.435,10.76
49.475,11.76
49.475,11.76
49.475,11.76
49.475,11.76
49.475,11.76
49.475,11.76
49.476,11.76
49.476,11.76
49.476,11.76
49.476,11.76
49.476,11.76
49.517,11.76
49.517,12.76
49.517,12.76
49.517,12.76
49.517,12.76
49.517,12.76
49.517,12.76
49.518,12.76
49.518,12.76
49.518,12.76
49.518,12.76
49.558,12.76
49.558,12.76
49.558,12.76
49.558,13.76
49.558,13.76
49.558,13.76
49.559,13.76
49.559,13.76
49.559,13.76
49.559,13.76
49.559,13.76
49.599,13.76
49.599,13.76
49.599,13.76
49.599,13.76
49.599,13.76
49.599,13.76
49.599,14.76
49.599,14.76
49.599,14.76
49.599,14.76
49.599,14.76
49.599,14.76
49.599,14.76
49.599,14.76
49.639,14.76
49.639,14.76
49.639,14.76
49.639,14.76
49.639,14.76
49.639,14.76
49.640,14.76
49.640,15.76
49.640,15.76
49.640,15.76
49.640,15.76
49.640,15.76
49.640,15.76
49.640,15.76
49.680,15.76
49.680,15.76
49.721,11.03
49.721,12.03
49.721,12.03
49.721,12.03
49.721,12.03
49.721,12.03
49.721,12.03
49.721,12.03
49.721,12.03
49.721,12.03
49.761,12.03
49.761,12.03
49.761,12.03
49.761,12.03
49.802,8.42
49.802,9.42
49.802,9.42
49.802,9.42
49.802,9.42
49.842,9.42
49.843,9.42
49.843,9.42
49.843,9.42
49.843,9.42
49.843,9.42
49.843,9.42
49.843,9.42
49.843,9.42
49.843,9.42
49.883,9.42
49.883,9.42
49.883,9.42
49.883,10.42
49.883,10.42
49.883,10.42
49.883,10.42
49.883,10.42
49.883,10.42
49.883,10.42
49.923,10.42
49.923,10.42
49.923,10.42
49.924,10.42
49.924,11.42
49.924,11.42
49.924,11.42
49.924,11.42
49.924,11.42
49.924,11.42
49.964,11.42
49.964,11.42
49.964,11.42
49.964,11.42
49.964,11.42
49.964,11.42
49.964,12.42
49.964,12.42
49.964,12.42
49.964,12.42
49.964,12.42
49.965,12.42
50.006,12.42
50.007,12.42
50.007,12.42
50.007,12.42
50.007,12.42
50.007,12.42
50.007,12.42
50.007,13.42
50.007,13.42
50.007,13.42
50.007,13.42
50.007,13.42
50.007,13.42
50.048,13.42
50.048,13.42
50.048,13.42
50.048,13.42
50.048,13.42
50.048,13.42
50.048,13.42
50.048,13.42
50.048,14.42
50.048,14.42
50.048,14.42
50.048,14.42
50.048,14.42
50.048,14.42
50.088,14.42
50.088,14.42
50.088,14.42
50.089,14.42
50.089,14.42
50.089,14.42
50.089,14.42
50.089,14.42
50.089,14.42
50.089,15.42
50.089,15.42
50.089,15.42
50.089,15.42
50.089,15.42
50.090,15.42
50.129,15.42
50.129,15.42
50.129,15.42
50.129,15.42
50.129,15.42
50.129,15.42
50.129,15.42
50.129,15.42
50.129,15.42
50.129,15.42
50.130,16.42
50.130,16.42
50.130,16.42
50.130,16.42
50.130,16.42
50.130,16.42
50.170,16.42
50.170,16.42
50.170,16.42
50.170,16.42
50.170,16.42
50.170,16.42
50.170,16.42
50.170,16.42
50.170,16.42
50.170,16.42
50.170,16.42
50.170,17.42
50.171,17.42
50.171,17.42
50.171,17.42
50.171,17.42
50.210,17.42
50.210,17.42
50.210,17.42
50.210,17.42
50.210,17.42
50.211,17.42
50.211,17.42
50.211,17.42
50.211,17.42
50.211,17.42
50.211,17.42
50.211,17.42
50.211,17.42
50.211,18.42
50.211,18.42
50.211,18.42
50.211,18.42
50.211,18.42
50.251,18.42
50.251,18.42
50.251,18.42
50.251,18.42
50.251,18.42
50.251,18.42
50.251,18.42
50.251,18.42
50.251,18.42
50.251,18.42
50.251,18.42
50.252,18.42
50.252,18.42
50.252,18.42
50.252,19.42
50.252,19.42
50.252,19.42
50.252,19.42
50.252,19.42
50.293,19.42
50.293,19.42
50.293,19.42
50.293,19.42
50.293,19.42
50.293,19.42
50.293,19.42
50.293,19.42
50.294,19.42
50.294,19.42
50.294,19.42
50.294,19.42
50.294,19.42
50.294,19.42
50.294,19.42
50.294,20.42
50.294,20.42
50.294,20.42
50.294,20.42
50.294,20.42
50.334,20.42
50.334,20.42
50.334,20.42
50.334,20.42
50.334,20.42
50.334,20.42
50.335,20.42
50.335,20.42
50.335,20.42
50.335,20.42
50.335,20.42
50.335,20.42
50.335,20.42
50.335,20.42
50.336,20.42
50.336,20.42
50.336,21.42
50.336,21.42
50.336,21.42
50.336,21.42
50.336,21.42
50.375,21.42
50.375,21.42
50.375,21.42
50.375,21.42
50.375,21.42
50.375,21.42
50.375,21.42
50.375,21.42
50.375,21.42
50.375,21.42
50.376,21.42
50.376,21.42
50.376,21.42
50.376,21.42
50.376,21.42
50.376,21.42
50.376,21.42
50.376,22.42
50.376,22.42
50.376,22.42
50.376,22.42
50.376,22.42
50.415,22.42
50.416,22.42
50.416,22.42
50.416,22.42
50.416,22.42
50.416,22.42
50.416,22.42
50.416,22.42
50.416,22.42
50.416,22.42
50.416,22.42
50.417,22.42
50.417,22.42
50.417,22.42
50.417,22.42
50.417,22.42
50.417,22.42
50.417,22.42
50.417,23.42
50.417,23.42
50.417,23.42
50.417,23.42
50.418,23.42
50.456,23.42
50.456,23.42
50.456,23.42
50.457,23.42
50.457,23.42
50.457,23.42
50.457,23.42
50.457,23.42
50.457,23.42
50.457,23.42
50.457,23.42
50.457,23.42
50.457,23.42
50.458,23.42
50.458,23.42
50.498,16.40
50.499,17.40
50.537,17.40
50.538,17.40
50.597,12.18
50.597,13.18
50.597,13.18
50.597,13.18
50.597,13.18
50.597,13.18
50.597,13.18
50.597,13.18
50.597,13.18
50.597,13.18
50.597,13.18
50.637,13.18
50.637,13.18
50.637,13.18
50.638,13.18
50.638,13.18
50.638,13.18
50.638,13.18
50.638,13.18
50.638,13.18
50.638,13.18
50.638,13.18
50.638,13.18
50.638,13.18
50.718,9.22
50.718,10.22
50.718,10.22
50.719,10.22
50.719,10.22
50.719,10.22
50.719,10.22
50.719,10.22
50.719,10.22
50.719,10.22
50.759,10.22
50.759,10.22
50.759,10.22
50.759,10.22
50.759,10.22
50.759,10.22
50.759,10.22
50.759,10.22
50.759,10.22
50.760,10.22
50.801,11.22
50.801,11.22
50.801,11.22
50.801,11.22
50.801,11.22
50.802,11.22
50.802,11.22
50.802,11.22
50.802,11.22
50.802,11.22
50.802,11.22
50.842,11.22
50.842,12.22
50.883,8.56
50.883,9.56
50.883,9.56
50.883,9.56
50.883,9.56
50.923,9.56
50.923,9.56
50.923,9.56
50.924,9.56
50.924,9.56
50.924,9.56
50.924,9.56
50.964,9.56
50.964,9.56
50.964,9.56
50.964,9.56
50.964,9.56
50.964,9.56
50.964,10.56
50.964,10.56
51.045,7.39
51.045,8.39
51.045,8.39
51.045,8.39
51.046,8.39
51.046,8.39
51.046,8.39
51.086,8.39
51.086,8.39
51.086,8.39
51.086,8.39
51.086,8.39
51.086,8.39
51.086,8.39
51.086,8.39
51.086,8.39
51.126,9.39
51.126,9.39
51.127,9.39
51.127,9.39
51.167,6.57
51.167,7.57
51.248,5.30
51.248,5.30
51.248,6.30
51.248,6.30
51.248,6.30
51.248,6.30
51.288,6.30
51.288,6.30
51.289,6.30
51.289,6.30
51.289,6.30
51.289,6.30
51.289,7.30
51.329,7.30
51.329,7.30
51.329,7.30
51.329,7.30
51.329,7.30
51.329,7.30
51.329,7.30
51.329,8.30
51.370,8.30
51.370,8.30
51.370,8.30
51.370,8.30
51.370,8.30
51.370,8.30
51.370,8.30
51.370,8.30
51.370,9.30
51.410,9.30
51.410,9.30
51.410,9.30
51.410,9.30
51.410,9.30
51.411,9.30
51.411,9.30
51.411,9.30
51.411,9.30
51.411,10.30
51.451,10.30
51.451,10.30
51.451,10.30
51.451,10.30
51.451,10.30
51.451,10.30
51.451,10.30
51.451,10.30
51.451,10.30
51.451,10.30
51.451,11.30
51.491,11.30
51.491,11.30
51.492,11.30
51.492,11.30
51.492,11.30
51.492,11.30
51.532,7.91
51.572,8.91
51.572,8.91
51.572,8.91
51.573,8.91
51.573,8.91
51.573,8.91
51.573,8.91
51.613,8.91
51.613,8.91
51.654,6.24
51.654,7.24
51.654,7.24
51.654,7.24
51.654,7.24
51.694,7.24
51.694,7.24
51.694,7.24
51.694,7.24
51.694,7.24
51.694,7.24
51.694,7.24
51.694,7.24
51.734,7.24
51.734,8.24
51.775,5.77
51.775,6.77
51.776,6.77
51.826,6.77
51.826,6.77
51.826,6.77
51.826,6.77
51.826,6.77
51.826,6.77
51.826,6.77
51.867,6.77
51.907,4.74
51.908,5.74
51.908,5.74
51.908,5.74
51.948,5.74
51.948,5.74
51.989,4.01
51.989,4.01
51.989,5.01
52.029,5.01
52.029,5.01
52.029,5.01
52.029,5.01
52.029,5.01
52.070,5.01
52.070,5.01
52.070,6.01
52.070,6.01
52.070,6.01
52.070,6.01
52.110,6.01
52.110,6.01
52.110,6.01
52.111,7.01
52.111,7.01
52.111,7.01
52.111,7.01
52.151,7.01
52.151,7.01
52.151,7.01
52.151,7.01
52.151,8.01
52.151,8.01
52.151,8.01
52.151,8.01
52.192,8.01
52.192,8.01
52.192,8.01
52.192,8.01
52.192,8.01
52.192,9.01
52.192,9.01
52.192,9.01
52.192,9.01
52.232,9.01
52.232,9.01
52.232,9.01
52.232,9.01
52.232,9.01
52.233,9.01
52.233,10.01
52.233,10.01
52.233,10.01
52.233,10.01
52.273,10.01
52.273,10.01
52.273,10.01
52.273,10.01
52.273,10.01
52.273,10.01
52.273,10.01
52.274,11.01
52.274,11.01
52.274,11.01
52.274,11.01
52.314,11.01
52.314,11.01
52.314,11.01
52.314,11.01
52.314,11.01
52.315,11.01
52.315,11.01
52.315,11.01
52.315,12.01
52.315,12.01
52.315,12.01
52.315,12.01
52.354,12.01
52.354,12.01
52.355,12.01
52.355,12.01
52.355,12.01
52.355,12.01
52.355,12.01
52.355,12.01
52.355,12.01
52.355,13.01
52.355,13.01
52.355,13.01
52.356,13.01
52.395,13.01
52.395,13.01
52.395,13.01
52.396,13.01
52.396,13.01
52.396,13.01
52.396,13.01
52.396,13.01
52.396,13.01
52.396,13.01
52.476,9.11
52.477,10.11
52.477,10.11
52.477,10.11
52.477,10.11
52.477,10.11
52.477,10.11
52.477,10.11
52.477,10.11
52.517,10.11
52.517,10.11
52.517,10.11
52.517,10.11
52.517,10.11
52.517,10.11
52.558,7.08
52.558,8.08
52.619,8.08
52.619,8.08
52.619,8.08
52.619,8.08
52.619,8.08
52.619,8.08
52.619,8.08
52.619,8.08
52.659,8.08
52.659,8.08
52.659,8.08
52.659,8.08
52.659,8.08
52.660,8.08
52.660,9.08
52.660,9.08
52.660,9.08
52.700,9.08
52.700,9.08
52.700,9.08
52.700,9.08
52.700,9.08
52.700,9.08
52.700,9.08
52.700,10.08
52.700,10.08
52.740,10.08
52.740,10.08
52.741,10.08
52.741,10.08
52.741,10.08
52.741,10.08
52.741,10.08
52.741,10.08
52.741,10.08
52.741,11.08
52.741,11.08
52.781,11.08
52.781,11.08
52.781,11.08
52.781,11.08
52.781,11.08
52.781,11.08
52.781,11.08
52.781,11.08
52.781,11.08
52.782,11.08
52.782,12.08
52.782,12.08
52.822,12.08
52.822,12.08
52.822,12.08
52.822,12.08
52.822,12.08
52.822,12.08
52.822,12.08
52.822,12.08
52.822,12.08
52.822,12.08
52.822,12.08
52.822,13.08
52.823,13.08
52.862,13.08
52.862,13.08
52.863,13.08
52.863,13.08
52.863,13.08
52.863,13.08
52.863,13.08
52.863,13.08
52.863,13.08
52.863,13.08
52.863,13.08
52.863,13.08
52.943,21.15
52.984,14.81
52.984,15.81
53.025,15.81
53.025,15.81
53.025,15.81
53.025,15.81
53.025,15.81
53.025,15.81
53.025,15.81
53.025,15.81
53.025,15.81
53.025,15.81
53.025,15.81
53.025,15.81
53.025,15.81
53.025,15.81
53.026,15.81
53.026,15.81
53.066,15.81
53.066,15.81
53.066,15.81
53.066,15.81
53.066,15.81
53.066,15.81
53.066,15.81
53.066,15.81
53.066,15.81
53.066,15.81
53.066,15.81
53.067,15.81
53.067,16.81
53.067,16.81
53.067,16.81
53.067,16.81
53.106,16.81
53.106,16.81
53.107,16.81
53.107,16.81
53.107,16.81
53.107,16.81
53.107,16.81
53.107,16.81
53.107,16.81
53.107,16.81
53.107,16.81
53.148,11.76
53.188,12.76
53.188,12.76
53.188,12.76
53.188,12.76
53.188,12.76
53.188,12.76
53.188,12.76
53.188,12.76
53.188,12.76
53.188,12.76
53.188,12.76
53.188,12.76
53.228,12.76
53.228,12.76
53.228,12.76
53.229,12.76
53.229,12.76
53.229,12.76
53.229,12.76
53.229,12.76
53.229,12.76
53.229,12.76
53.229,12.76
53.229,13.76
53.269,13.76
53.269,13.76
53.269,13.76
53.269,13.76
53.269,13.76
53.269,13.76
53.269,13.76
53.270,13.76
53.270,13.76
53.270,13.76
53.270,13.76
53.270,13.76
53.270,13.76
53.270,14.76
53.310,14.76
53.310,14.76
53.310,14.76
53.310,14.76
53.310,14.76
53.310,14.76
53.310,14.76
53.310,14.76
53.310,14.76
53.310,14.76
53.310,14.76
53.310,14.76
53.391,10.33
53.391,11.33
53.391,11.33
53.391,11.33
53.432,7.93
53.432,8.93
53.473,8.93
53.473,8.93
53.473,8.93
53.473,8.93
53.473,8.93
53.473,8.93
53.473,8.93
53.473,8.93
53.473,8.93
53.513,8.93
53.513,8.93
53.513,8.93
53.513,8.93
53.513,8.93
53.513,9.93
53.514,9.93
53.514,9.93
53.514,9.93
53.554,9.93
53.554,9.93
53.554,9.93
53.554,9.93
53.554,9.93
53.554,9.93
53.554,10.93
53.554,10.93
53.554,10.93
53.554,10.93
53.594,10.93
53.595,10.93
53.595,10.93
53.595,10.93
53.595,10.93
53.595,10.93
53.596,10.93
53.596,11.93
53.596,11.93
53.596,11.93
53.596,11.93
53.635,11.93
53.635,11.93
53.635,11.93
53.636,11.93
53.636,11.93
53.636,11.93
53.636,11.93
53.717,8.35
53.717,9.35
53.717,9.35
53.717,9.35
53.717,9.35
53.717,9.35
53.717,9.35
53.717,9.35
53.717,9.35
53.757,9.35
53.757,9.35
53.758,9.35
53.758,9.35
53.758,9.35
53.758,9.35
53.758,9.35
53.758,9.35
53.758,9.35
53.758,10.35
53.798,10.35
53.798,10.35
53.798,10.35
53.798,10.35
53.798,10.35
53.798,10.35
53.798,10.35
53.799,10.35
53.799,10.35
53.799,10.35
53.799,11.35
53.839,11.35
53.839,11.35
53.839,11.35
53.839,11.35
53.839,11.35
53.880,17.95
53.960,12.56
53.961,13.56
53.961,13.56
53.961,13.56
53.961,13.56
53.961,13.56
53.961,13.56
53.961,13.56
53.961,13.56
53.961,13.56
53.961,13.56
53.961,13.56
54.001,13.56
54.001,13.56
54.001,13.56
54.001,13.56
54.001,13.56
54.001,13.56
54.001,13.56
54.001,13.56
54.001,13.56
54.002,13.56
54.010,13.56
54.010,13.56
54.010,13.56
54.010,13.56
54.041,14.56
54.042,14.56
54.042,14.56
54.042,14.56
54.042,14.56
54.042,14.56
54.042,14.56
54.042,14.56
54.042,14.56
54.050,14.56
54.051,14.56
54.051,14.56
54.051,14.56
54.082,14.56
54.082,14.56
54.082,15.56
54.082,15.56
54.082,15.56
54.082,15.56
54.082,15.56
54.083,15.56
54.083,15.56
54.083,15.56
54.083,15.56
54.091,15.56
54.091,15.56
54.091,15.56
54.091,15.56
54.123,15.56
54.123,15.56
54.123,15.56
54.123,16.56
54.123,16.56
54.123,16.56
54.123,16.56
54.123,16.56
54.124,16.56
54.124,16.56
54.124,16.56
54.133,16.56
54.133,16.56
54.204,11.59
54.204,12.59
54.204,12.59
54.204,12.59
54.204,12.59
54.204,12.59
54.204,12.59
54.204,12.59
54.204,12.59
54.285,8.82
54.285,9.82
54.286,9.82
54.286,9.82
54.286,9.82
54.286,9.82
54.286,9.82
54.286,9.82
54.286,9.82
54.326,9.82
54.326,9.82
54.326,9.82
54.367,6.87
54.367,7.87
54.367,7.87
54.367,7.87
54.448,11.51
54.496,8.06
54.496,9.06
54.537,9.06
54.537,9.06
54.537,9.06
54.537,9.06
54.537,9.06
54.537,9.06
54.537,9.06
54.537,9.06
54.537,9.06
54.577,9.06
54.578,9.06
54.578,9.06
54.578,9.06
54.578,9.06
54.578,9.06
54.578,9.06
54.578,10.06
54.578,10.06
54.578,10.06
54.618,10.06
54.618,10.06
54.659,7.04
54.668,8.04
54.668,8.04
54.668,8.04
54.668,8.04
54.699,8.04
54.699,8.04
54.699,8.04
54.709,8.04
54.709,8.04
54.709,8.04
54.709,8.04
54.709,8.04
54.709,8.04
54.740,8.04
54.740,8.04
54.740,9.04
54.749,9.04
54.749,9.04
54.749,9.04
54.749,9.04
54.750,9.04
54.750,9.04
54.781,9.04
54.781,9.04
54.790,9.04
54.790,10.04
54.790,10.04
54.790,10.04
54.790,10.04
54.790,10.04
54.824,10.04
54.825,10.04
54.825,10.04
54.830,10.04
54.830,10.04
54.830,10.04
54.830,11.04
54.831,11.04
54.831,11.04
54.831,11.04
54.831,11.04
54.865,11.04
54.865,11.04
54.865,11.04
54.871,11.04
54.871,11.04
54.871,11.04
54.871,11.04
54.871,12.04
54.871,12.04
54.871,12.04
54.871,12.04
54.906,12.04
54.906,12.04
54.906,12.04
54.911,12.04
54.911,12.04
54.911,12.04
54.912,12.04
54.912,12.04
54.912,12.04
54.912,13.04
54.912,13.04
54.912,13.04
54.912,13.04
54.946,13.04
54.946,13.04
54.946,13.04
54.952,13.04
54.952,13.04
54.952,13.04
54.952,13.04
54.952,13.04
54.952,13.04
54.952,13.04
54.952,14.04
54.952,14.04
54.952,14.04
54.952,14.04
54.987,14.04
54.987,14.04
54.987,14.04
54.992,14.04
54.992,14.04
54.992,14.04
54.992,14.04
54.992,14.04
54.992,14.04
54.992,14.04
54.993,14.04
55.033,9.83
55.068,10.83
55.073,10.83
55.073,10.83
55.073,10.83
55.073,10.83
55.114,7.58
55.114,8.58
55.148,8.58
55.149,8.58
55.154,8.58
55.154,8.58
55.154,8.58
55.154,8.58
55.154,8.58
55.154,8.58
55.189,8.58
55.189,8.58
55.194,8.58
55.194,8.58
55.194,8.58
55.194,8.58
55.195,9.58
55.195,9.58
55.195,9.58
55.233,9.58
55.234,9.58
55.235,9.58
55.235,9.58
55.235,9.58
55.235,9.58
55.235,9.58
55.235,10.58
55.235,10.58
55.235,10.58
55.274,10.58
55.274,10.58
55.275,10.58
55.275,10.58
55.275,10.58
55.275,10.58
55.275,10.58
55.276,10.58
55.276,11.58
55.276,11.58
55.276,11.58
55.315,11.58
55.315,11.58
55.316,11.58
55.316,11.58
55.316,11.58
55.316,11.58
55.316,11.58
55.316,11.58
55.316,11.58
55.316,12.58
55.316,12.58
55.317,12.58
55.355,12.58
55.355,12.58
55.356,12.58
55.356,12.58
55.356,12.58
55.356,12.58
